ID,英文詞彙,中文詞彙,更新日期
21348879,usefulness,有效性；有用性,
21348880,comma,逗號；音差,
21348881,keystone,拱心石,
21348882,importation,輸入,
21348883,forecaster,預報員,
21348884,parrot,鸚鵡；傳真機,
21348885,orgasm,性高潮,
21348886,scarlet,猩紅；猩紅的,
21348887,orchid,蘭,
21348888,sterile,無菌；不孕的；無菌的,
21348889,forage,草料,
21348890,artisans,藝匠,
21348891,asphalt,瀝青,
21348892,cosmos,宇宙,
21348893,peptide,肽；胜肽,
21348894,panorama,全景,
21348895,meteor,流星,
21348896,rarity,稀少性,
21348897,dysfunctional,功能異常,
21348898,allotment,指配,
21348899,checkup,檢查；體檢,
21348900,recurrent,復發的；遞迴,
21348901,thicken,變厚；加粗,
21348902,temperament,氣質,
21348903,archie,高射砲；高射炮,
21348904,delusion,妄想,
21348905,complexes,複合物；錯合物,
21348906,mediator,媒介；介質；調解人；媒介者；調解者；中介物,
21348907,recollection,回憶,
21348908,mane,上午；鬃；鬃毛,
21348909,droplet,飛沫；小水滴；小滴；微滴,
21348910,apron,停機坪；附表；護床,
21348911,puncture,崩潰；穿刺；刺穿；擊穿；穿刺術,
21348912,tuner,調諧器,
21348913,condoms,衛生套,
21348914,orb,眼球,
21348915,co-owner,共有人,
21348916,mercer,布商,
21348917,stiffness,剛性；僵直；勁度；堅硬度,
21348918,methamphetamine,甲基安非他命,
21348919,swab,擦拭；棉花棒；拭子；水刷,
21348920,maroon,暗紅,
21348921,prism,柱；稜鏡；棱鏡；三稜鏡,
21348922,scotch,轄,
21348923,preclude,排除,
21348924,additives,添加物,
21348925,archaeology,考古學,
21348926,incubator,育成中心；孵蛋器；培育箱,
21348927,gutter,口道；邊溝；中縫；河槽；書溝,
21348928,run-up,溯上,
21348929,sol,溶膠,
21348930,burrow,隧道,
21348931,pluto,冥王星,
21348932,buggy,推車；手推車,
21348933,know-how,訣竅,
21348934,slit,縫；細縫；裂隙；狹縫；光柵,
21348935,autoimmune,自體免疫；自體免疫的,
21348936,bridging,橋接；橋架,
21348937,mogul,電影大亨,
21348938,starvation,飢餓；匱乏；饑餓；饑餓感；飢饉,
21348939,collage,拼貼,
21348940,insertion,結合；插入；著生；嵌入；入軌,
21348941,caterpillar,毛蟲；履帶；履帶車,
21348942,navigator,領航員,
21348943,menopause,更年期；停經,
21348944,refinement,精煉；精細化,
21348945,foreground,前景,
21348946,tides,潮汐,
21348947,anil,木藍,
21348948,tenders,招標,
21348949,config,組態,
21348950,tangle,纏結,
21348951,tenor,品位；付款期限,
21348952,routers,路由器,
21348953,intersect,交集,
21348954,liquidation,清算,
21348955,adjunct,配件；添加劑,
21348956,tentative,試探,
21348957,hydration,水和；水化；水合,
21348958,fetal,胎兒的,
21348959,recourse,追索權,
21348960,sunflower,向日葵,
21348961,detachment,分離；脫卸；分遣隊,
21348962,camouflage,偽裝；保護色,
21348963,quay,碼頭,
21348964,expend,使用；消費,
21348965,antigen,抗原,
21348966,turret,砲塔；角塔；炮塔；轉塔,
21348967,relapse,再發；復發；複發,
21348968,cushions,緩衝,
21348969,stout,粗大的,
21348970,turmeric,薑黃,
21348971,etiquette,禮節,
21348972,cashier,出納員,
21348973,interrogate,詢問；訊問,
21348974,expedite,跟催,
21348975,continuum,連續；連體；連續體,
21348976,shrubs,灌叢,
21348977,venom,毒液,
21348978,arson,縱火,
21348979,dunes,沙丘；砂丘,
21348980,inhibition,禁止；抑制；滅火；抑制作用,
21348981,hotspots,熱點,
21348982,upheaval,隆起,
21348983,meg,百萬,
21348984,teller,出納,
21348985,dusk,黃昏；晨昏,
21348986,bystander,旁觀者,
21348987,attribution,歸因；原創性,
21348988,greyhound,灰狗,
21348989,impetus,衝擊,
21348990,sac,囊,
21348991,cosmopolitan,全球性的；世界性的,
21348992,preheat,預熱,
21348993,repel,排斥,
21348994,microbes,微生物,
21348995,webcast,網路廣播,
21348996,computation,計算,
21348997,handshake,交握,
21348998,biometric,生物辨識,
21348999,oatmeal,燕麥片,
21349000,paddock,小圍場；柵圍,
21349001,markup,加成,
21349002,surveyor,測量員；驗船師；太空探測器,
21349003,normalize,正常化,
21349004,constipation,便秘；便祕,
21349005,marshmallow,蜀葵,
21349006,rodeo,牛仔競技,
21349007,breaching,裂口,
21349008,dormant,休眠；休眠的,
21349009,spat,鞋罩,
21349010,clad,包層,
21349011,nineteenth,十九度,
21349012,paralysis,麻痺；麻痹,
21349013,wink,瞬間；閃時,
21349014,fermentation,發酵；醱酵,
21349015,cull,淘汰；不良品；劣品,
21349016,specialization,專任；專業化；特殊化；特定化,
21349017,braces,吊帶,
21349018,worldview,世界觀,
21349019,hulk,龐然大物,
21349020,bitterness,苦味,
21349021,bottleneck,瓶頸,
21349022,radiate,發射；輻射；放射；輻射狀的,
21349023,sturgeon,鱘,
21349024,schema,架式；綱要；圖示；綱目；基模,
21349025,fairway,通路；航道；航路；主航道,
21349026,biomass,生質；生物量,
21349027,sinus,竇；彎曲,
21349028,symbolism,象徵主義；符號體系,
21349029,rework,重做,
21349030,cohesion,凝聚；內聚力；黏著力；凝聚性；緊密性,
21349031,blockage,阻塞；堵塞,
21349032,derrick,吊桿；塔架；井架,
21349033,surrogate,代用品,
21349034,ammonia,氨,
21349035,diagonal,對角；對角線；斜線；對角線的,
21349036,indigo,靛；靛藍；靛青,
21349037,beet,甜菜,
21349038,intruder,入侵者；侵入者,
21349039,lymph,淋巴；淋巴液,
21349040,blower,增壓器；鼓風機,
21349041,chow,食；食物,
21349042,imitation,模仿,
21349043,buyout,收購,
21349044,birch,白樺；樺木,
21349045,bulge,船腹,
21349046,cavalry,騎兵；輕騎兵,
21349047,substitutes,替代品,
21349048,sabre,軍刀,
21349049,harmonic,調和；諧的；諧波,
21349050,filament,絲；纖維；帶狀；細絲；花絲；長絲；燈絲,
21349051,anglers,鮟鱇,
21349052,caster,轉向；鑄工；腳輪,
21349053,docker,碼頭工人,
21349054,dialect,方言,
21349055,boils,癤,
21349056,percussion,打擊；撞擊；擊樂器,
21349057,sweepstakes,抽獎,
21349058,vial,小玻璃瓶,
21349059,bogey,不明機；不明飛機,
21349060,propane,丙烷,
21349061,anchors,地錨,
21349062,complexion,狀態,
21349063,mains,主電源,
21349064,workbook,工作手冊；練習簿,
21349065,stabilization,穩定；穩定作用；穩定化；安定化,
21349066,abandonment,中止治療,
21349067,debacle,解凍；冰裂,
21349068,scribe,劃線,
21349069,sauna,桑拿浴,
21349070,rooster,公雞；小公雞,
21349071,leveling,調平；校平；水準測量,
21349072,lax,鬆弛的,
21349073,modality,形式；模態,
21349074,lubricant,潤滑；潤滑劑,
21349075,flakes,雪片,
21349076,deadlock,閉鎖；鎖死；死結,
21349077,symmetry,對稱；對稱性,
21349078,contraception,避孕,
21349079,catapult,彈射器,
21349080,mite,蟎；壁蝨,
21349081,sparrow,麻雀,
21349082,zebra,斑馬,
21349083,goggles,護目鏡,
21349084,crunchy,軟片,
21349085,elemental,基本,
21349086,dialysis,透析,
21349087,boredom,厭煩,
21349088,mulch,覆蓋物；敷蓋,
21349089,knuckle,關節；棱角,
21349090,ferment,酵素,
21349091,vigilance,警戒；警醒,
21349092,inverter,變流器,
21349093,crib,格架,
21349094,outflow,流量；流出；外流；流出量,
21349095,encapsulate,封裝；囊裝,
21349096,mull,紗布；腐植質；腐植層,
21349097,recurrence,重現；復發；遞迴,
21349098,voice-over,旁白,
21349099,cobalt,鈷,
21349100,dupe,複本,
21349101,phosphate,磷酸鹽,
21349102,runtime,運轉時間,
21349103,carcass,骨架；屠體,
21349104,strangle,狹窄；關斷,
21349105,abnormalities,異常,
21349106,binoculars,雙筒望遠鏡,
21349107,vin,葡萄酒,
21349108,fungi,真菌；菌類,
21349109,aloe,蘆薈,
21349110,richness,豐富性；豐富度,
21349111,cravings,渴想,
21349112,airspace,空域；空腔,
21349113,thaw,融化；解凍,
21349114,melanoma,黑色素瘤,
21349115,clean-up,收金,
21349116,rearrange,重安排,
21349117,departures,經距,
21349118,octopus,章魚,
21349119,anomalies,異例,
21349120,aqua,水；青色,
21349121,chloride,氯；氯化物,
21349122,airbag,氣墊；氣囊,
21349123,injector,注射器；噴嘴；噴油嘴；噴射器,
21349124,acupuncture,針灸,
21349125,persuasion,說服,
21349126,proprietor,業主,
21349127,jasper,碧玉,
21349128,licensor,授權人,
21349129,neptune,香螺,
21349130,leukemia,白血病,
21349131,mentorship,師徒關係,
21349132,knack,技巧,
21349133,badminton,羽球,
21349134,magnify,擴大；放大,
21349135,sprite,精靈；子畫面,
21349136,charisma,魅力,
21349137,post-mortem,事後分析,
21349138,throughput,處理量；生產量；產出量,
21349139,underside,底面,
21349140,nitrate,硝酸鹽,
21349141,ppm,百萬分之一,
21349142,trespass,非法入侵,
21349143,incidental,偶發,
21349144,saturate,飽和；飽合；飽和攻擊,
21349145,conduit,管道；通道；導管；導線管,
21349146,restraints,禁止,
21349147,shard,碎片,
21349148,bandage,繃帶,
21349149,nip,壓力線,
21349150,gush,暴雨,
21349151,predictor,預測因子,
21349152,causal,因果；原因的；因果的,
21349153,blinds,遮罩,
21349154,nighttime,夜間,
21349155,mating,交配；配種,
21349156,aspirin,阿斯匹靈；阿司匹靈；阿斯匹林,
21349157,tonic,主音,
21349158,anesthesia,麻醉,
21349159,indifferent,未分化的,
21349160,jig,工模；治具,
21349161,stratum,層；階層；地層,
21349162,trot,快步,
21349163,mismatch,錯置；誤接；失配,
21349164,silky,絲狀的,
21349165,shingle,礫石,
21349166,rye,黑麥；裸麥,
21349167,transistor,電晶體,
21349168,expulsion,排出,
21349169,porcelain,瓷；瓷器,
21349170,bison,野牛,
21349171,scuba,水肺,
21349172,cones,錐體,
21349173,pamphlet,小冊子,
21349174,solids,固體,
21349175,backfire,回火；逆火,
21349176,cactus,仙人掌,
21349177,saliva,唾液,
21349178,docks,碼頭,
21349179,cheetah,獵豹,
21349180,contrasts,對比,
21349181,scorpion,蠍,
21349182,regenerate,再生,
21349183,stagnant,停滯的,
21349184,erection,豎立；勃起,
21349185,collusion,共謀；合謀；串謀,
21349186,graphite,石墨,
21349187,burnout,燒毀；燒壞；燒穿,
21349188,utensil,器具,
21349189,dentistry,牙科學,
21349190,readership,閱讀人數,
21349191,inaction,不作為,
21349192,hopper,漏斗,
21349193,loader,裝載機,
21349194,entrench,掘壕,
21349195,bombard,轟擊,
21349196,infancy,嬰兒期,
21349197,blunder,錯誤；大錯誤,
21349198,shaker,振盪器；振動器,
21349199,abstraction,抽象；萃取；抽象化,
21349200,reissue,補照,
21349201,barren,荒原,
21349202,steroid,類固醇,
21349203,megawatt,百萬瓦,
21349204,silo,儲倉；筒倉；飛彈發射井,
21349205,terrestrial,地面；地球的；陸地的,
21349206,inline,行內,
21349207,indifference,無差異,
21349208,pathologist,病理學家,
21349209,defraud,詐欺,
21349210,limbo,空背景,
21349211,espionage,諜報,
21349212,saloon,轎車；客廳,
21349213,modernization,現代化,
21349214,fodder,秣,
21349215,roach,蟑螂；蜚蠊,
21349216,doughnut,墊圈,
21349217,eyeball,眼球,
21349218,infertility,不孕；不孕症,
21349219,directional,方向性；指向性,
21349220,announcer,播音員；播報員；廣播員,
21349221,coverings,覆蓋物,
21349222,fins,散熱鰭片,
21349223,cleanser,清潔劑；濾水器；去污劑,
21349224,clump,塊；叢；凝塊,
21349225,scoreboard,計分板,
21349226,faucet,水龍頭；旋塞,
21349227,bristle,鬃；剛毛,
21349228,rue,芸香,
21349229,mishap,失事,
21349230,fauna,動物相；動物群；動物誌,
21349231,genital,生殖器；生殖的,
21349232,pharaoh,法老,
21349233,fiberglass,玻璃纖維,
21349234,pothole,坑洞；壺穴,
21349235,radial,光線；徑向；放射狀的,
21349236,infestation,感染；傳染,
21349237,immature,不成熟的；未成熟的,
21349238,deviate,偏差,
21349239,cologne,古龍水,
21349240,magnum,大骨,
21349241,bunk,床,
21349242,vertex,頂；頭頂；最高點；頂端；頂點,
21349243,retake,重拍,
21349244,optimise,最佳,
21349245,minions,爪牙,
21349246,undercut,底切,
21349247,barking,去皮,
21349248,jolt,震動；振動,
21349249,contaminants,汙染物,
21349250,napkin,尿布；餐巾,
21349251,diode,二極體；二極管,
21349252,communicator,傳播者；通信器,
21349253,taint,魚腥味,
21349254,leggings,綁腿,
21349255,canister,金屬罐,
21349256,spew,滲出物,
21349257,anchorage,定錨；錨定；固定術；錨碇,
21349258,artefact,假影,
21349259,disbursement,支付；支出,
21349260,redistribution,重分配；再分配,
21349261,meridian,經線；子午線,
21349262,turbulence,亂流；擾動；擾流；紊流,
21349263,microscopic,微觀的；顯微鏡的,
21349264,archival,歸檔,
21349265,timeout,時限；逾時,
21349266,chaplain,隨軍牧師,
21349267,bezel,表框,
21349268,lyric,抒情的,
21349269,manure,糞肥,
21349270,webcam,網路攝影機,
21349271,cyst,囊腫,
21349272,skeletal,骨骼的,
21349273,chipset,晶片組,
21349274,circumcision,割禮,
21349275,tequila,龍舌蘭酒,
21349276,folklore,民俗學,
21349277,enactment,法令規章,
21349278,off-load,卸載,
21349279,hydrocarbon,烴；碳氫化合物；烴類,
21349280,suction,吸；吸引；吸取；抽吸；空吸,
21349281,prune,修剪,
21349282,cropped,剪裁；裁切,
21349283,eyelid,眼簾；眼瞼,
21349284,axes,軸線；軸向,
21349285,recoil,反衝,
21349286,osteoporosis,骨質疏鬆；骨質疏鬆症；骨鬆症；骨鬆病,
21349287,greasy,油脂的,
21349288,childbirth,分娩,
21349289,geothermal,地熱；地溫；地熱的,
21349290,ghetto,貧民區,
21349291,cramps,痙攣,
21349292,freebie,贈品,
21349293,interconnect,連線；互連,
21349294,torpedo,魚雷；雷管,
21349295,cauliflower,花椰菜,
21349296,screwdriver,螺絲起子,
21349297,kraft,牛皮紙,
21349298,prognosis,預報；預後,
21349299,calculus,結石；微積分；計算法,
21349300,cutout,切斷；截去,
21349301,annotation,註記；譯註；註解,
21349302,hare,野兔,
21349303,oxidation,氧化；生鏽；氧化作用,
21349304,eel,鰻,
21349305,encyclopedia,百科全書,
21349306,alum,明礬,
21349307,pediatrics,小兒科學,
21349308,projectile,發射體,
21349309,mellow,圓潤,
21349310,whey,乳清,
21349311,technologist,技術士,
21349312,abbreviation,縮寫,
21349313,rana,雷納,
21349314,breakaway,脫離,
21349315,imperfection,瑕疵；缺陷；不完全；不完美,
21349316,bigotry,偏執狂,
21349317,fungal,黴菌的；真菌的,
21349318,manoeuvre,操縱,
21349319,sockets,齒槽,
21349320,refurbishment,整修,
21349321,boxed,盒裝；加框,
21349322,malpractice,不法情事；處理不當；處置失當,
21349323,fumes,有害氣體；薰煙,
21349324,epoxy,環氧樹脂,
21349325,snorkel,排氣管,
21349326,licensure,核發執照；執照核發,
21349327,recapture,重獲；再捕獲,
21349328,whirlwind,旋風,
21349329,vortex,渦；漩渦；渦流；渦旋；渦漩,
21349330,weir,堰,
21349331,iodine,碘,
21349332,storefront,櫥窗,
21349333,occurrences,發出,
21349334,barrow,手推車；閹豬,
21349335,uniqueness,獨特性；單一性；唯一性,
21349336,suspense,懸疑,
21349337,reread,重讀,
21349338,kennel,下水道,
21349339,cartilage,軟骨,
21349340,spindle,主軸；轉軸；心軸,
21349341,gong,鑼,
21349342,gums,齒齦；樹膠,
21349343,preservative,防腐劑；保存的；防腐處理；保存劑,
21349344,yukon,湯子,
21349345,preferential,優先,
21349346,coax,同軸電纜,
21349347,regatta,賽船,
21349348,vigor,活力；強健,
21349349,vibrate,振動,
21349350,lymphoma,淋巴瘤,
21349351,celery,芹菜,
21349352,purification,淨化；純化,
21349353,alligator,鱷魚皮；起重機；兩棲戰車；美洲鱷,
21349354,microorganism,微生物,
21349355,veneer,薄層；薄木片,
21349356,wrought,鍛,
21349357,potency,能；效力；位能,
21349358,mirage,蜃景,
21349359,checker,檢驗者,
21349360,precedence,在先；優先性,
21349361,otter,水獺,
21349362,gloom,陰暗,
21349363,groundwork,基礎；地基,
21349364,antagonist,反派角色；拮抗劑,
21349365,predicate,述語；述詞,
21349366,cot,嬰兒床,
21349367,nomad,遊牧民,
21349368,monologue,獨白；獨語,
21349369,astrology,占星術；占星學,
21349370,pulley,滑輪,
21349371,conservatory,音樂學院；音樂學校,
21349372,hoses,軟管,
21349373,toughness,韌性；韌度,
21349374,dropout,退出；失落,
21349375,primate,靈長類動物；靈長動物,
21349376,ecstasy,搖頭丸,
