ID,英文名稱,中文名稱,圖片,組別,審定日期,更新日期
19448244,downhill grade,下坡,,,,2022-07-15
19448245,downstream benefit,下游效益,,,,2022-07-15
19448246,downtown,市中心,,,,2022-07-15
19448247,downtown area,市中心區,,,,2022-07-15
19448248,downtown people mover (DPM),市區運人系統,,,,2022-07-15
19448249,downward line,下行線,,,,2022-07-15
19448250,DPD method,DPD[餘氯測定]法,,環工組,,2022-07-15
19448251,draft,草圖；模斜度{模造}；氣流,,建築_環控,,2022-07-15
19448252,draft angle,模鍛斜度；模鍛角度,,材料_FRP,,2022-07-15
19448253,draft equipment,抽風設備,,環工組,,2022-07-15
19448254,drafting,繪製草圖；製圖；擬稿；起草,,,,2022-07-15
19448255,drafting machine,製圖儀；繪圖儀,,,,2022-07-15
19448256,drag coefficient,曳力係數；阻力係數,,綱結構名詞LRFD,,2022-07-15
19448257,drag equation,阻力公式；曳力公式,,,,2022-07-15
19448258,drag scraper,拖式括土機,,,,2022-07-15
19448259,drag shovel,拖式鏟機,,,,2022-07-15
19448260,dragline,拖索挖機,,,,2022-07-15
19448261,drag-suction dredger,耙吸式濬渫機,,,,2022-07-15
19448262,drain,排水溝,,環工組,,2022-07-15
19448263,drain cock,排水栓,,,,2022-07-15
19448264,drain ditch,排水溝,,,,2022-07-15
19448265,drain pipe,排水管,,,,2022-07-15
19448266,drain tunnel,排水隧道,,,,2022-07-15
19448267,drain weep,排水孔,,,,2022-07-15
19448268,drainage,排水[設施],,,,2022-07-15
19448269,drainage appliance,排水設施,,,,2022-07-15
19448270,drainage area,流域面積；排水區域,,,,2022-07-15
19448271,drainage basin yield,流域出水量,,,,2022-07-15
19448272,drainage canal,排水渠,,環工組,,2022-07-15
19448273,drainage discharge,排水量,,,,2022-07-15
19448274,drainage divide,分水嶺,,,,2022-07-15
19448275,drainage equilibrium,排水平衡,,,,2022-07-15
19448276,drainage fill,排水層,,,,2022-07-15
19448277,drainage pattern,排水型態,,,,2022-07-15
19448278,drainage pavement,排水性鋪面,,,,2022-07-15
19448279,drainage pump station,排水抽水站,,,,2022-07-15
19448280,drainage system,排水系統,,,,2022-07-15
19448281,drainage waterway,排水路,,環工組,,2022-07-15
19448282,drained condition,排水條件,,,,2022-07-15
19448283,drained shear test,排水剪力試驗,,,,2022-07-15
19448284,drained state,排水狀態,,,,2022-07-15
19448285,drained test,排水試驗,,,,2022-07-15
19448286,drape,懸垂性；帷幕,,材料_FRP,,2022-07-15
19448287,draped tendon,彎折鋼腱；下拉鋼腱{預力},,,,2022-07-15
19448288,draped tendons,彎折鋼腱{對構件重心},,,,2022-07-15
19448289,draping device,下拉設施{預力},,,,2022-07-15
19448290,draught mark,吃水標[誌]｛水利｝,,,,2022-07-15
19448291,draw gate,拉式閘門,,,,2022-07-15
19448292,draw plate,拉線板,,,,2022-07-15
19448293,draw request,請款,,營管組,,2022-07-15
19448294,draw-bar horsepower,牽引馬力,,,,2022-07-15
19448295,draw-bar pull force,拉桿牽引力,,,,2022-07-15
19448296,drawdown,洩降,,,,2022-07-15
19448297,drawdown curve,洩降曲線,,環工組,,2022-07-15
19448298,drawing,[工程]圖；圖說,,,,2022-07-15
19448299,drawing paper,繪圖紙,,,,2022-07-15
19448300,drawing pen,繪圖筆,,,,2022-07-15
19448301,dredge,挖泥[機]；浚挖[機],,環工組,,2022-07-15
19448302,dredge area,浚挖區,,,,2022-07-15
19448303,dredge hoist,浚挖起重機；挖泥起重機,,,,2022-07-15
19448304,dredge machine,浚挖機；挖泥機,,,,2022-07-15
19448305,dredge pipe,輸泥管；疏浚排泥管,,,,2022-07-15
19448306,dredge pump,浚挖泵；挖泥泵；抽泥泵,,,,2022-07-15
19448307,dredger wood,乾木材,,,,2022-07-15
19448308,dredging,浚渫,,營管組,,2022-07-15
19448309,dredging fill back,浚填,,營管組,,2022-07-15
19448310,D-region,D區域{鋼筋混凝土},,,,2022-07-15
19448311,dried strength,耐火混凝土強度,,,,2022-07-15
19448312,dried wood,乾木材,,,,2022-07-15
19448313,drier,乾燥劑,,,,2022-07-15
19448314,drift,橫坑；平洞{大地}；水平位移{結構}；漂移{地質}；側移,,,,2022-07-15
19448315,drift bottle,測流瓶,,,,2022-07-15
19448316,drift card,漂流卡,,環工組,,2022-07-15
19448317,drift correction,漂移校正,,,,2022-07-15
19448318,drift index,側移指數,,,,2022-07-15
19448319,drift mud,流泥,,,,2022-07-15
19448320,drift pin,衝梢,,,,2022-07-15
19448321,drift pole,漂流桿,,,,2022-07-15
19448322,drifter,水平鑿岩機,,,,2022-07-15
19448323,drifting,惰力運行,,,,2022-07-15
19448324,drifting sand,漂砂,,,,2022-07-15
19448325,drill carriage,鑽機；鑽岩機,,,,2022-07-15
19448326,drill extractor,鑽頭取出器；鑽頭打撈器,,,,2022-07-15
19448327,drill feed,鑽進速,,,,2022-07-15
19448328,drill jambo,鑽堡,,,,2022-07-15
19448329,drill mounting,鑽機架,,,,2022-07-15
19448330,drill rod,鑽桿,,,,2022-07-15
19448331,drilled core,鑽心試體,,,,2022-07-15
19448332,drilled pier,鑽掘墩柱,,,,2022-07-15
19448333,drilled pile,鑽孔樁；鑽掘樁,,,,2022-07-15
19448334,drilled-in caisson,鑽掘沉箱,,,,2022-07-15
19448335,drilling and blasting,鑽炸工法,,,,2022-07-15
19448336,drilling line,鑽頭索,,,,2022-07-15
19448337,drilling pattern,鑽孔配置,,,,2022-07-15
19448338,drilling performance,鑽孔性能,,,,2022-07-15
19448339,drilling rod,鑽桿,,,,2022-07-15
19448340,drilling well,鑽井,,,,2022-07-15
19448341,drinking fountain,飲用泉；飲水機,,,,2022-07-15
19448342,drinking water,飲用水,,環工組,,2022-07-15
19448343,drinking water quality,飲用水水質,,環工組,,2022-07-15
19448344,drinking water reservoir,飲用水水庫,,環工組,,2022-07-15
19448345,drinking water standard,飲用水質標準,,,,2022-07-15
19448346,drinking water supply system,飲用水給水系統；飲用水供水系統,,環工組,,2022-07-15
19448347,drip,泛水{名詞，常用於屋頂女兒牆內側，防雨水滲入防水層},,,,2022-07-15
19448348,drip hole,洩水孔,,,,2022-07-15
19448349,drive shoe,樁鞋,,,,2022-07-15
19448350,drive-in cinema,汽車電影院,,,,2022-07-15
19448351,driven cast-in-place pile,錘擊式場鑄樁,,,,2022-07-15
19448352,driven pile,錘擊椿；打擊樁,,,,2022-07-15
19448353,driver,列車駕駛；司機員,,,,2022-07-15
19448354,driver judgement time,駕駛人判斷時間,,,,2022-07-15
19448355,driver license,駕駛執照,,,,2022-07-15
19448356,driver perception-reaction distance,駕駛人認識反應距離,,,,2022-07-15
19448357,driver perception-reaction time,駕駛人認識反應時間,,,,2022-07-15
19448358,driver reaction time,駕駛人反應時間,,,,2022-07-15
19448359,driverless operation,無駕駛員運轉,,,,2022-07-15
19448360,driver's safety device (DSD),駕駛安全[防睡]裝置,,,,2022-07-15
19448361,driving cap,打樁帽；樁帽,,,,2022-07-15
19448362,driving head,打樁砧,,,,2022-07-15
19448363,driving helmet,樁帽,,,,2022-07-15
19448364,driving motor car,駕駛室動力車,,,,2022-07-15
19448365,driving pattern,行車型態,,,,2022-07-15
19448366,driving pattern inspection,行車型態測定,,環工組,,2022-07-15
19448367,driving pile,錘擊樁,,,,2022-07-15
19448368,driving record,打樁記錄,,,,2022-07-15
19448369,driving resistance,錘入阻抗,,,,2022-07-15
19448370,driving under the influence (DUI),酒駕,,,,2022-07-15
19448371,drogue,浮標；浮錨,,環工組,,2022-07-15
19448372,drop ball,錘球,,,,2022-07-15
19448373,drop chaining,降測,,,,2022-07-15
19448374,drop gear,加力擋,,,,2022-07-15
19448375,drop hammer,[重力]落錘,,,,2022-07-15
19448376,drop inlet spillway,直井式溢水道,,,,2022-07-15
19448377,drop manhole,跌水人孔,,環工組,,2022-07-15
19448378,drop panel,柱頭版,,,,2022-07-15
19448379,drop test,墜落試驗,,材料_FRP,,2022-07-15
19448380,drop test of rail,軌條落錘試驗,,,,2022-07-15
19448381,dropchute,滑槽,,,,2022-07-15
19448382,drop-down section,跌水段,,,,2022-07-15
19448383,drop-frame trailer,矮架拖車,,,,2022-07-15
19448384,drop-in beam,預鑄吊放梁,,,,2022-07-15
19448385,droplet,微滴；熔滴,,綱結構名詞-銲接與AISC,,2022-07-15
19448386,drop-off curve,跌落曲線,,,,2022-07-15
19448387,dropout voltage,壓差,,營管組,,2022-07-15
19448388,drop-panel form,柱頭版模,,,,2022-07-15
19448389,dropping mercury electrode,滴汞電極,,環工組,,2022-07-15
19448390,dropping velocity,沉降速度,,,,2022-07-15
19448391,drop-pit,落輪坑,,,,2022-07-15
19448392,drop-ram compactor,落錘夯實器,,,,2022-07-15
19448393,drought,乾旱,,,,2022-07-15
19448394,drought damage,乾旱損害；旱災,,,,2022-07-15
19448395,drought duration,乾旱延時,,,,2022-07-15
19448396,drought frequency,乾旱頻率,,,,2022-07-15
19448397,drowning ratio,淹水比,,,,2022-07-15
19448398,drum,圓頂圈座{穹頂},,,,2022-07-15
19448399,drum buoy,鼓形浮標,,,,2022-07-15
19448400,drum handling,桶裝處置,,營管組,,2022-07-15
19448401,drum mix plant,鼓式拌和廠,,,,2022-07-15
19448402,drum mixer,鼓形拌和機,,,,2022-07-15
19448403,drum washer,鼓型清洗機,,,,2022-07-15
19448404,drum wicket,鼓形閘,,,,2022-07-15
19448405,dry adiabatic lapse rate,乾絕熱傾率,,環工組,,2022-07-15
19448406,dry adiabatic process,乾絕熱過程,,環工組,,2022-07-15
19448407,dry ballast,乾壓艙物,,,,2022-07-15
19448408,dry boring,乾鑽,,,,2022-07-15
19448409,dry bulb temperature (DBT),乾球溫度,,建築_環控,,2022-07-15
19448410,dry chemical fire extinguishing,乾粉滅火,,營管組,,2022-07-15
19448411,dry connection,乾接；乾式接合,,,,2022-07-15
19448412,dry construction method,乾式施工法,,,,2022-07-15
19448413,dry cooling tower,乾式冷卻塔,,環工組,,2022-07-15
19448414,dry corrosion,乾[腐]蝕,,材料_FRP,,2022-07-15
19448415,dry crop,旱作,,,,2022-07-15
19448416,dry density,乾密度,,,,2022-07-15
19448417,dry dock draft,乾船塢吃水,,,,2022-07-15
19448418,dry dock flood device,乾船塢放水設施,,,,2022-07-15
19448419,dry dock length,乾船塢長度,,,,2022-07-15
19448420,dry dock pump house,乾船塢抽水房,,,,2022-07-15
19448421,dry dock side shore,乾船塢側撐,,,,2022-07-15
19448422,dry drill,乾鑽,,,,2022-07-15
19448423,dry farming,旱作；旱耕,,,,2022-07-15
19448424,dry feeder,乾式加藥機；乾式加料機,,,,2022-07-15
19448425,dry friction,乾摩擦,,,,2022-07-15
19448426,dry galvanizing,乾式電鍍鋅法,,,,2022-07-15
19448427,dry heat loss,乾燥熱損失,,建築_環控,,2022-07-15
19448428,dry joint,乾縮縫,,,,2022-07-15
19448429,dry layup,乾式積層法,,材料_FRP,,2022-07-15
19448430,dry mix,乾拌料；近零坍度拌和料,,,,2022-07-15
19448431,dry mixing,乾拌,,,,2022-07-15
19448432,dry pack,乾拍,,,,2022-07-15
19448433,dry packing,乾拍,,,,2022-07-15
19448434,dry process,乾式製程,,,,2022-07-15
19448435,dry rodding,乾搗[實],,,,2022-07-15
19448436,dry run,試運轉,,環工組,,2022-07-15
19448437,dry scrubbing,乾式洗滌,,環工組,,2022-07-15
19448438,dry season,枯水季,,,,2022-07-15
19448439,dry spell,枯水期,,,,2022-07-15
19448440,dry spot,乾痕,,材料_FRP,,2022-07-15
19448441,dry strength,乾燥強度,,,,2022-07-15
19448442,dry topping,乾鋪撒,,,,2022-07-15
19448443,dry type power transformer,乾式電力變壓器,,營管組,,2022-07-15
19448444,dry type transformer,乾式變壓器,,營管組,,2022-07-15
19448445,dry type water meter,乾式水表,,環工組,,2022-07-15
19448446,dry unit weight,乾單位重,,,,2022-07-15
19448447,dry vent,通風管,,,,2022-07-15
19448448,dry weight,乾重,,,,2022-07-15
19448449,dry well,乾井,,環工組,,2022-07-15
19448450,dry winding,乾式纏絲成型,,材料_FRP,,2022-07-15
19448451,dry-batch weight,乾材料重,,,,2022-07-15
19448452,dry-bound macadam base course,乾結碎石底層,,,,2022-07-15
19448453,dry-cast process,乾鑄造程序,,,,2022-07-15
19448454,dryer,乾燥爐,,,,2022-07-15
19448455,drying,乾燥,,,,2022-07-15
19448456,drying agent,乾燥劑,,環工組,,2022-07-15
19448457,drying bed,乾燥床,,環工組,,2022-07-15
19448458,drying creep,乾燥潛變,,,,2022-07-15
19448459,drying shrinkage,乾燥收縮；乾縮,,,,2022-07-15
19448460,dry-mix shotcrete,乾拌噴凝土,,,,2022-07-15
19448461,dry-packed concrete,乾拍混凝土,,,,2022-07-15
19448462,dry-pipe fire suppression sprinkler,[密閉]乾式滅火撒水頭,,營管組,,2022-07-15
19448463,dry-rodded density,乾搗粒料密度,,,,2022-07-15
19448464,dry-rodded volume,乾搗實粒料體積,,,,2022-07-15
19448465,dry-rodded weight,乾搗實粒料重量,,,,2022-07-15
19448466,dry-shake,乾鋪撒,,,,2022-07-15
19448467,dry-tamp process,乾拍,,,,2022-07-15
19448468,dry-type water meter,乾式水錶,,,,2022-07-15
19448469,dry-volume measurement,乾體積量測,,,,2022-07-15
19448470,dual carriageway,雙向分隔道路,,,,2022-07-15
19448471,dual distribution system,複式配水系統,,,,2022-07-15
19448472,dual gauge railway,雙軌距鐵路{複軌鐵路},,,,2022-07-15
19448473,dual level highway,雙層式公路,,,,2022-07-15
19448474,dual media filter,雙層濾池,,環工組,,2022-07-15
19448475,dual quaternion,對偶四元數,,測量組,,2022-07-15
19448476,dual-frequency receiver,雙頻接收儀,,測量組,,2022-07-15
19448477,dual-media filter,雙層濾料池,,,,2022-07-15
19448478,dual-mode bus,雙用公車,,,,2022-07-15
19448479,dual-purpose canal,兩用渠道；雙目標渠道,,環工組,,2022-07-15
19448480,duct,導管；套管{預力}；風管；管道,,,,2022-07-15
19448481,ductile behavior,延性行為,,,,2022-07-15
19448483,ductile cast iron pipe (DIP),延性鑄鐵管,,,,2022-07-15
19448484,ductile connection,韌性接頭,,,,2022-07-15
19448485,ductile fracture,延性破裂,,材料_FRP,,2022-07-15
19448486,ductile iron pipe (DIP),延性鑄鐵管,,營管組,,2022-07-15
19448487,ductile material,延性材料,,,,2022-07-15
19448488,ductile steel element,延性鋼構件,,,,2022-07-15
19448489,ductility,延[展]性,,,,2022-07-15
19448490,ductility factor,延性係數,,,,2022-07-15
19448491,dumb barge,泥駁船,,,,2022-07-15
19448492,dummy activity,虛作業,,營管組,,2022-07-15
19448493,dummy joint,假縫{控制收縮裂縫龜裂用},,,,2022-07-15
19448494,dummy specimen,校正用空白試體,,,,2022-07-15
19448495,dump truck,傾卸式卡車,,,,2022-07-15
19448496,dumpster,大型垃圾箱；大型垃圾裝卸車,,,,2022-07-15
19448497,Dunagan analysis,新拌混凝土成分分析法,,,,2022-07-15
19448498,dune fixation,沙丘固定,,,,2022-07-15
19448499,dunnage,墊艙物,,,,2022-07-15
19448500,duplex cylinder pump,雙缸抽水機；雙缸式泵,,,,2022-07-15
19448501,duplicate analysis,重複分析,,環工組,,2022-07-15
19448502,durability,耐久性,,,,2022-07-15
19448503,durability factor,耐久性因子,,,,2022-07-15
19448504,duration,歷時；持續時間；工期{營建},,營管組,,2022-07-15
19448505,duration of ebb tide,退潮延時,,,,2022-07-15
19448506,duration of flood tide,漲潮延時,,,,2022-07-15
19448507,duration of tide,海潮延時,,,,2022-07-15
19448508,duration of unit hydrograph,單位歷線延時,,,,2022-07-15
19448509,duration-area curve,延時-面積曲線,,,,2022-07-15
19448510,dust,粉塵,,環工組,,2022-07-15
19448511,dust and mist collector,集塵霧器,,環工組,,2022-07-15
19448512,dust explosion,塵爆,,環工組,,2022-07-15
19448513,dust fall,落塵,,環工組,,2022-07-15
19448514,dust of fracture (in aggregate),碎裂粒料粉塵,,,,2022-07-15
19448515,dust prevention,防塵處理,,,,2022-07-15
19448516,dust storm,沙塵暴；塵暴,,建築_環控,,2022-07-15
19448517,dust wave,沙塵潮,,建築_環控,,2022-07-15
19448518,dustbox,垃圾桶,,環工組,,2022-07-15
19448519,dusting,粉狀物鋪灑,,,,2022-07-15
19448520,duty paying value,完稅價格,,,,2022-07-15
19448521,dwarf wall,矮牆,,,,2022-07-15
19448522,dwell,定居,,,,2022-07-15
19448523,dwell time,停留時間；停站時間,,,,2022-07-15
19448524,dwelling,居所；住所；定居,,,,2022-07-15
19448525,dwelling condition,居住狀態,,,,2022-07-15
19448526,dwelling standard,居住標準,,,,2022-07-15
19448527,dwelling unit,居住單元；住宅單位,,,,2022-07-15
19448528,dye penetrant inspection,染色滲透檢查法,,,,2022-07-15
19448529,dyeline,複曬圖法,,,,2022-07-15
19448530,dyestuff wastewater,染料廢水,,環工組,,2022-07-15
