ID,英文名稱,中文名稱,圖片,界,門,綱,目,科,屬,種,資料來源,更新日期
3599695,Genicanthus watanabei,渡邊頰刺魚;渡邊月蝶魚;渡邊氏神仙,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Pomacanthidae蓋刺魚科,Genicanthus頰刺魚屬,watanabei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599696,Nematodes watanabei,細偽叩頭蟲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Eucnemidae偽叩頭蟲科,Nematodes細偽叩頭蟲屬,watanabei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599697,Prothemus watanabei,渡邊氏圓胸菊虎,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cantharidae菊虎科,Prothemus圓胸菊虎屬,watanabei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599698,Pyrops watanabei atroalba,白斑長吻白蠟蟬,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Fulgoridae蠟蟬科,Pyrops東方蠟蟬屬,watanabei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599699,Pyrops watanabei,渡邊氏東方蠟蟬,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Fulgoridae蠟蟬科,Pyrops東方蠟蟬屬,watanabei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599700,Semia watanabei,渡邊幽蟬,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Cicadidae蟬科,Semia幽蟬屬,watanabei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599701,Glaphyra watani,黃紋長角短翅天牛;黃紋長鬚小翅天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Glaphyra長角短翅天牛屬,watani,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599702,Cacia watantakkuni,鬚角星斑天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Cacia,watantakkuni,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599703,Fixsenia watarii,渡氏烏灰蝶;武大洒灰蝶;紅點烏小灰蝶;余寬烏小灰蝶;渡氏烏小灰蝶;渡氏_灰蝶,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Lycaenidae灰蝶科,Fixsenia烏灰蝶屬,watarii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599704,Diaphus watasei,渡瀨眶燈魚;燈籠魚;七星魚;光魚,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Myctophiformes燈籠魚目,Myctophidae燈籠魚科,Diaphus眶燈魚屬,watasei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599705,Phlogiellus watasei,雅美蛛;雅美阿蛛,,Animalia動物界,Arthropoda節肢動物門,Arachnida蛛形綱,Araneae蜘蛛目,Theraphosidae捕鳥蛛科,Phlogiellus,watasei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599706,Rouleina watasei,渡瀨魯氏魚;黑頭魚,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Argentiniformes水珍魚目,Alepocephalidae黑頭魚科,Rouleina魯氏魚屬,watasei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599707,Dependovirus Waterfowl parvovirus infection,水禽小病毒感染症,,Viruses病毒,,,ssDNA單鏈DNA病毒,Parvoviridae小DNA病毒科,Dependovirus依賴病毒屬,Waterfowl parvovirus infection,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599708,Epicauta waterhousei,白條豆芫青;條紋地膽,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Meloidae地膽科,Epicauta豆芫青屬,waterhousei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599709,Tospovirus Watermelon silver mottle virus,西瓜銀斑病毒,,Viruses病毒,,,"+,-ssRNA ambisense RNA雙義RNA病毒",Bunyaviridae本揚病毒科,Tospovirus蕃茄斑萎病毒屬,Watermelon silver mottle virus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599710,Samia watsoni formosana,大眉紋天蠶蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Saturniidae天蠶蛾科,Samia眉紋天蠶蛾屬,watsoni,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599711,Aedes (Finlaya) watteni,華登斑蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Culicidae蚊科,Aedes (Finlaya),watteni,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599712,Downsiomyia watteni,華登黃蚊,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Diptera雙翅目,Culicidae蚊科,Downsiomyia,watteni,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599713,Boehmeria wattersii,長葉苧麻,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Rosales薔薇目,Urticaceae蕁麻科,Boehmeria苧麻屬,wattersii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599714,Puccinia wattiana,沃蒂柄_菌,,Fungi真菌界,Basidiomycota擔子菌門,Pucciniomycetes柄_菌綱,Pucciniales柄_菌目,Pucciniaceae柄_菌科,Puccinia柄_菌屬,wattiana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599715,Pseudodictyosporium wauense,瓦烏磚格孢黴,,Fungi真菌界,Ascomycota子囊菌門,Sordariomycetes糞殼菌綱,Hypocreales肉座菌目,,Pseudodictyosporium,wauense,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599716,Retusa waughiana,束腰冰柱螺,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Cephalaspidea頭楯目,Retusidae凹塔螺科,Retusa凹塔螺屬,waughiana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599717,Paracytheridea wawa,娃娃似美花介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Paracytherideidae似美花介科,Paracytheridea似美花介屬,wawa,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599718,Caulerpa webbiana,絨毛蕨藻,,Plantae植物界,Chlorophyta綠藻植物門,Bryopsidophyceae羽藻綱,Bryopsidales羽藻目,Caulerpaceae蕨藻科,Caulerpa蕨藻屬,webbiana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599719,Sinosuthora webbiana bulomacha,粉紅鸚嘴;棕頭鴉雀,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Paradoxornithidae鸚嘴科,Sinosuthora漢鴉雀屬,webbiana,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599720,Sinosuthora webbianus bulomacha,粉紅鸚嘴,,Animalia動物界,Chordata脊索動物門,Aves鳥綱,Passeriformes雀形目,Paradoxornithidae鸚嘴科,Sinosuthora漢鴉雀屬,webbianus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599721,Titanophora weberae,波狀線翼藻,,Plantae植物界,Rhodophyta紅藻植物門,Florideophyceae真紅藻綱,Gigartinales杉藻目,Schizymeniaceae裂膜藻科,Titanophora線翼藻屬,weberae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599722,Barbronia weberi,巴蛭,,Animalia動物界,Annelida環節動物門,Clitellata環帶綱,Arhynchobdellida無吻蛭目,Salifidae沙蛭科,Barbronia巴蛭屬,weberi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599723,Caridina weberi,韋氏米蝦,,Animalia動物界,Arthropoda節肢動物門,Malacostraca軟甲綱,Decapoda十足目,Atyidae匙指蝦科,Caridina米蝦屬,weberi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599724,Chromis weberi,魏氏光鰓魚;韋氏光鰓魚;厚殼仔,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Perciformes鱸形目,Pomacentridae雀鯛科,Chromis光鰓雀鯛屬,weberi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599725,Longipedia weberi,偉氏長足猛水蚤,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Harpacticoida猛水蚤目,Longipediidae,Longipedia長足猛水蚤屬,weberi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599726,Ganoderma weberianum,韋伯靈芝,,Fungi真菌界,Basidiomycota擔子菌門,Basidiomycetes擔子菌綱,Polyporales多孔菌目,Ganodermataceae靈芝科,Ganoderma靈芝屬,weberianum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599727,Stephanocyathus (Odontocyathus) weberianus,韋氏冠杯珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Caryophylliidae葵珊瑚科,Stephanocyathus (Odontocyathus),weberianus,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599728,Thrips wedeliae,疏端薊馬,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Thysanoptera纓翅目,Thripidae薊馬科,Thrips薊馬屬,wedeliae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599729,Uromyces wedeliae,蟛蜞菊單胞_菌,,Fungi真菌界,Basidiomycota擔子菌門,Pucciniomycetes柄_菌綱,Pucciniales柄_菌目,Pucciniaceae柄_菌科,Uromyces單胞_菌屬,wedeliae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599730,Hystrichopsylla weida weida,偉大多毛蚤偉大亞種,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Siphonaptera蚤目,Hystrichopsyllidae多毛蚤科,Hystrichopsylla多毛蚤屬,weida,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599731,Sticta weigelii enteroxanthella,緣裂牛皮葉衣臺灣變種,,Fungi真菌界,Ascomycota子囊菌門,Ascomycetes子囊菌綱,Peltigerales地卷菌目,Lobariaceae肺衣科,Sticta牛皮葉衣屬,weigelii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599732,Neocytheretta weimingella,微明新梅花介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Neocytherettidae新梅花介科,Neocytheretta新梅花介屬,weimingella,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599733,Goerodes weirjinensis,唯金長節石蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Trichoptera毛翅目,Lepidostomatidae鱗石蛾科,Goerodes長節石蛾屬,weirjinensis,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599734,Chaetoceros weissflogii,威氏角毛藻,,Chromista原藻界,Ochrophyta褐藻門,Coscinodiscophyceae圓篩藻綱,Centrales中心目,Chaetoceraceae角毛藻科,Chaetoceros角毛藻屬,weissflogii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599735,Diploneis weissflogii,威氏雙壁藻,,Chromista原藻界,Bacillariophyta矽藻門,Bacillariophyceae矽藻綱,Naviculales舟形藻目,Naviculaceae舟形藻科,Diploneis雙壁藻屬,weissflogii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599736,Thalassiosira weissflogii,威氏海鏈藻,,Chromista原藻界,Ochrophyta褐藻門,Coscinodiscophyceae圓篩藻綱,Thalassiosirales海鏈藻目,Thalassiosiraceae海鏈藻科,Thalassiosira海鏈藻屬,weissflogii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599737,Hsiaolinia weitzai,微哉小林介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Eucytheridae真花介科,Hsiaolinia小林介屬,weitzai,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599738,Ambostracon weiwei,畏威空腔介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Trachyleheridae粗面介科,Ambostracon空腔介屬,weiwei,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599739,Meganephria weixleri,韋氏巨夜蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Noctuidae夜蛾科,Meganephria,weixleri,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599740,Satyrichthys welchi,魏氏紅魴_;魏氏平面黃魴_;雞角;角仔魚;飛角,,Animalia動物界,Chordata脊索動物門,Actinopterygii條鰭魚綱,Scorpaeniformes_形目,Peristediidae黃魴_科,Satyrichthys紅魴_屬,welchi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599741,Blastomussa wellsi,大棘菊珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Plesiastreidae圓星珊瑚科,Blastomussa棘菊珊瑚屬,wellsi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599742,Eguchipsammia wellsi,威爾斯江口沙珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Dendrophylliidae樹珊瑚科,Eguchipsammia,wellsi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599743,Polymyces wellsi,威爾斯蕈柱珊瑚,,Animalia動物界,Cnidaria刺胞動物門,Anthozoa珊瑚蟲綱,Scleractinia石珊瑚目,Flabellidae扇形珊瑚科,Polymyces,wellsi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599744,Trianguloscalpellum weltnerianum,維氏三角鎧茗荷,,Animalia動物界,Arthropoda節肢動物門,Maxillopoda顎足綱,Scalpelliiformes鎧茗荷目,Scalpellidae鎧茗荷科,Trianguloscalpellum三角鎧茗荷屬,weltnerianum,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599745,Ptomaphaginus wenboi,文伯毛脛球蕈甲,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Leiodidae球蕈甲科,Ptomaphaginus毛脛球蕈甲屬,wenboi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599746,Lyclene wenchiyehi,細條斑深山豔苔蛾,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Erebidae裳蛾科,Lyclene,wenchiyehi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599747,Lycocerus wenchuani,文泉異菊虎,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cantharidae菊虎科,Lycocerus異菊虎屬,wenchuani,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599748,Hemiphaedusa wenderi,文德煙管蝸牛,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Stylommatophora柄眼目,Clausiliidae煙管蝸牛科,Hemiphaedusa臺灣紡錘煙管蝸牛屬,wenderi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599749,Synpsylla wendlandiae,梨斑興木蝨,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Hemiptera半翅目,Calophyidae麗木蝨科,Synpsylla興木蝨屬,wendlandiae,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599750,Syngonium wendlandii,絨葉合果芋,,Plantae植物界,Tracheophyta維管束植物門,Magnoliopsida木蘭綱,Alismatales澤瀉目,Araceae天南星科,Syngonium合果芋屬,wendlandii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599751,Anaches wenhsini,文信白紋長角_天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Anaches白紋長角_天牛屬,wenhsini,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599752,Hypocacia wenhsini,文信偽鬚角天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Hypocacia偽鬚角天牛屬,wenhsini,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599753,Longipalpus wenhsini,文信姬棕天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Longipalpus姬棕天牛屬,wenhsini,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599754,Xylotrechus (Xylotrechus) wenii,文一氏虎天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Xylotrechus (Xylotrechus)虎天牛屬,wenii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599755,Paracypris wenjongi,文種似金星介,,Animalia動物界,Arthropoda節肢動物門,Ostracoda介形蟲綱,Podocopida速足介目,Paracyprididae副金星介科,Paracypris似金星介屬,wenjongi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599756,Ypthima wenlungi,文龍波眼蝶,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Lepidoptera鱗翅目,Nymphalidae蛺蝶科,Ypthima波眼蝶屬,wenlungi,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599757,Perissus wenroncheni,文龍氏矮虎天牛;文龍虎天牛,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Coleoptera鞘翅目,Cerambycidae天牛科,Perissus矮虎天牛屬,wenroncheni,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599758,Satsuma wenshini,文信左旋栗蝸牛,,Animalia動物界,Mollusca軟體動物門,Gastropoda腹足綱,Stylommatophora柄眼目,Camaenidae南亞蝸牛科,Satsuma菱蝸牛屬,wenshini,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599759,Aspergillus wentii,溫特麴黴,,Fungi真菌界,Ascomycota子囊菌門,Eurotiomycetes散囊菌綱,Eurotiales散囊菌目,Trichocomaceae髮菌科,Aspergillus麴黴屬,wentii,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
3599760,Phyllothelys werneri,魏氏奇葉螳螂,,Animalia動物界,Arthropoda節肢動物門,Insecta昆蟲綱,Mantodea螳螂目,Hymenopodidae花螳科,Phyllothelys奇葉螳屬,werneri,中央研究院生物多樣性中心臺灣物種名錄http://taibnet.sinica.edu.tw/home.php,2018-08-30
