ID,英文名稱,中文名稱,圖片,組別,審定日期,更新日期
21280159,assembly,組件；構件,,,,
21280160,assessment provider,評估者,,,,
21280161,asset,資產,,,,
21280162,asset information management,資產資訊管理,,,,
21280164,asset information model (AIM),資產資訊模型,,,,
21280166,asset information requirements (AIR),資產資訊需求,,,,
21280167,asset management,資產管理,,,,
21280168,asset management system,資產管理系統,,,,
21280169,asset owner,資產所有權人,,,,
21280170,Associated Builders and Contractors (ABC),美國營造業同業公會,,,,
21280171,Associated General Contractors of America (AGC),美國總承包商協會,,,,
21280172,associative dimension,關聯式標註{CAD},,,,
21280173,associative hatch,關聯式剖面框線{CAD},,,,
21280174,attenuation of light,光衰減,,,,
21280175,attractive nuisance,誘惑性危害,,,,
21280176,attribute definition,屬性定義,,,,
21280177,attribute display,屬性顯示,,,,
21280178,attribute extraction,屬性萃取,,,,
21280179,attribute prompt,屬性提示,,,,
21280180,attribute tag,屬性標籤,,,,
21280181,attribute value,屬性值,,,,
21280182,audit agent,審計人員,,,,
21280183,authority for expenditure,支出授權,,,,
21280184,authorization code,授權碼,,,,
21280185,autobahn,德國高速公路,,,,
21280186,autocommit,自動[確認]提交,,,,
21280187,automated data processing (ADP),自動資料處理,,,,
21280188,automobile insurance,汽車保險,,,,
21280189,autotrack,自動追蹤,,,,
21280190,average annual investment method,平均年投資法,,,,
21280191,average grade,平均坡度,,,,
21280192,average outgoing quality (AOQ),平均出廠品質,,,,
21280193,average outgoing quality limit (AOQL),平均出廠品質限制,,,,
21280194,avoidance cost,防損成本,,,,
21280195,award phase,決標階段,,,,
21280196,axis tripod,三向軸架,,,,
21280197,azimuth angle,方位角,,,,
21280198,back charge,補付款,,,,
21280199,back view,後視圖,,,,
21280200,background color,背景顏色,,,,
21280201,backhoe loader,挖掘裝載機；反鏟裝載機,,,,
21280202,backup,備援；背撐；備份,,,,
21280203,backward pricing,後推定價,,,,
21280204,balance sheet,資產負債表,,,,
21280205,balloon framing,輕框架結構,,,,
21280206,bargaining,議價；談判,,,,
21280207,base bid,[基本]標價,,,,
21280208,base dimension,基準式標註{CAD},,,,
21280209,base grip,基準掣點,,,,
21280210,baseboard,踢腳板,,,,
21280211,baseline dimension,基線式標註{CAD},,,,
21280212,baseline security measures,基準資安規定,,,,
21280213,basic color,基本色；基色,,,,
21280214,basic service set (BSS),基本服務集{通訊},,,,
21280215,basis for design,設計基準,,,,
21280216,batch plotting,批次出圖,,,,
21280217,beam angle of spotlight,聚光燈光束角,,,,
21280218,beep on error,出錯警示聲,,,,
21280219,belt horsepower,皮帶馬力,,,,
21280220,benchmarking,標竿測試；標竿管理,,,,
21280221,best practice,最佳作法,,,,
21280222,best value procurement (BVP),最有利標採購,,,,
21280223,beveled protractor,斜角規,,,,
21280224,beveling object,斜切物件,,,,
21280225,Bezier curve,貝茲曲線,,,,
21280226,bid chopping,壓價投標,,,,
21280227,bid ethics,投標倫理,,,,
21280228,bid filing,標書投遞,,,,
21280229,bid invitation,邀標[書],,,,
21280230,bid item,投標項目,,,,
21280231,bid peddling,[賣方對買方]壓標出價,,,,
21280232,bid rigging,圍標,,,,
21280233,bid rotation,輪流投標；圍標,,,,
21280234,bid security,押標金,,,,
21280235,bid suppression,抑制投標{圍標手法},,,,
21280236,bid withdrawal,撤回標價；棄標,,,,
21280237,bidding accuracy,投標準確度,,,,
21280238,bidding capacity,投標能量,,,,
21280239,bidding climate,投標環境；投標氛圍,,,,
21280240,bidding strategy,投標策略,,,,
21280241,bills of quantity,數量清單,,,,
21280242,BIM (Building Information Model) viewer,建築資訊模型瀏覽器,,,,
21280243,BIM (Building Information Modeling) guidance document,建築資訊建模指引,,,,
21280244,BIM (Building Information Modeling) software application,建築資訊建模軟體,,,,
21280245,BIM deliverables,BIM交付標的,,,,
21280246,BIM execution plan (BEP),BIM執行計畫,,,,
21280247,BIM goals,BIM目標,,,,
21280248,BIM process,BIM流程,,,,
21280249,BIM process map,BIM流程圖,,,,
21280250,BIM project execution plan (BIM PxP),BIM專案執行計畫,,,,
21280251,BIM project execution procedure,BIM專案執行程序,,,,
21280252,BIM use,BIM應用,,,,
21280253,bit preservation,位元檢核,,,,
21280254,bitmap,點陣圖,,,,
21280255,black powder,黑火藥,,,,
21280256,blockmason,砌塊圬工,,,,
21280257,blown-in insulation,吹填式隔熱；吹填式隔熱材,,,,
21280258,blueprints,藍[晒]圖,,,,
21280259,board foot (BDFT),板呎；板英尺,,,,
21280260,board foot measure (BFM),板呎度,,,,
21280261,boilerplate contract,樣板契約,,,,
21280262,book value,帳面價值,,,,
21280263,Boolean operation,布林運算,,,,
21280264,border,圖框{CAD},,,,
21280265,bottom view,仰視圖,,,,
21280266,boundary set,邊界集,,,,
21280267,braced-frame buildings,braced frame 斜撐構架,,,,
21280268,brickmason,砌磚圬工,,,,
21280269,bring to top,置頂,,,,
21280270,Brooks Act,[美國]Brooks法{遴選A/E},,,,
21280271,browser,瀏覽器,,,,
21280272,B-spline,B-平滑曲線,,,,
21280273,BSS (basic service set) property,基本服務集狀態屬性,,,,
21280274,building administration officer,建管人員,,,,
21280275,building automation system (BAS),建築自動化系統,,,,
21280276,building construction,建物營建,,,,
21280277,building control officer,建管人員,,,,
21280278,building energy analysis (BEA),建築能耗分析,,,,
21280279,building energy model (BEM),建築能耗模型,,,,
21280280,building information management,建築資訊管理,,,,
21280281,building information model,建築資訊模型,,,,
21280282,building service engineer,建築[整合]工程師,,,,
21280283,building services,建築設備與設施,,,,
21280284,building services engineering,建築設備與設施工程,,,,
21280285,building services system,建築設備與設施系統,,,,
21280286,built asset,建設資產；建築資產,,,,
21280287,built asset security manager,建設資產保全經理,,,,
21280288,built space,建設空間,,,,
21280289,built-in,內建,,,,
21280290,built-up roof,預組式屋頂,,,,
21280291,bump map,凹凸質感圖,,,,
21280292,bundled-tube structure,束管結構；束筒結構,,,,
21280293,Bureau of Apprenticeship and Training,[美國]職訓局,,,,
21280294,"burglary, robbery and theft insurance",竊盜險,,,,
21280295,business agent,業務代理人,,,,
21280296,business case,商業案例,,,,
21280297,business failure,企業失敗,,,,
21280298,business ownership,企業所有權,,,,
21280299,business process mapping notation (BPMN),商業流程圖示標記法,,,,
21280300,business requirement,商業需求,,,,
21280301,button menu,按鈕功能表,,,,
21280302,cabling,佈線,,,,
21280303,caisson foundation,沉箱基礎,,,,
21280304,callback function,回呼函式,,,,
21280305,camera angle,相機角度,,,,
21280306,canal,運河,,,,
21280307,canal lock,運河船閘,,,,
21280308,capability maturity model,能力成熟度模型,,,,
21280309,carpenter,木匠,,,,
21280310,cascade,層疊,,,,
21280311,cash discount,現金折扣,,,,
21280312,cash flow analysis,現金流[量]分析,,,,
21280313,catalogue metadata,目錄詮釋資料,,,,
21280314,ceiling,天花板,,,,
21280315,cement mason,泥作圬工,,,,
21280316,center mark,中心點標記,,,,
21280317,centerline,中心線,,,,
21280318,certification testing,認證測試,,,,
21280319,check box,核取方塊,,,,
21280320,chief designer,首席設計師；設計負責人,,,,
21280321,child dimension style,子標註型式,,,,
21280322,circular external reference,循環外部參考,,,,
21280323,civil engineer,土木工程師,,,,
21280324,Civil Rights Act,[美國]民權法案,,,,
21280325,clash rendition,衝突偵錯詮釋,,,,
21280326,class,類別,,,,
21280327,classification relation,分類關聯,,,,
21280328,client,業主；專案發起人；客戶,,,,
21280329,client liaison officer,業主連絡人,,,,
21280330,client project manager,業主專案經理,,,,
21280331,client's representative,業主代表,,,,
21280332,clipboard,剪貼簿,,,,
21280333,clipping,截取；框除,,,,
21280334,clipping boundary,截取邊界,,,,
21280335,clipping plane,截取平面,,,,
21280336,closed shop,工會制事業單位,,,,
21280337,closed shop worker,強制加入工會之勞工,,,,
21280338,Code of Ethics and Professional Practice,專業倫理準則,,,,
21280339,coefficient of traction,牽引係數,,,,
21280340,collective bargaining,團體協商；集體協商,,,,
21280341,collective bargaining agreement,團體協約,,,,
21280342,color depth,色彩深度,,,,
21280343,color map,色彩圖,,,,
21280344,color wheel,色彩輪；色輪,,,,
21280345,commercial construction,商辦營建,,,,
21280346,commercial general liability insurance,商業綜合責任險,,,,
21280347,commissioner,試運轉測試者;功能測試者,,,,
21280348,common arrangement of work sections,工作劃分之共通安排,,,,
21280349,common data,共通資料,,,,
21280350,common data environment,共用資料環境,,,,
21280351,common data environment (CDE),共用資料環境,,,,
21280352,common-situs picketing,罷工現場糾察；罷工現場勸阻上工,,,,
21280353,comparative statement,比較表,,,,
21280354,competitive tender,競爭型招標,,,,
21280355,complementary bidding,陪標,,,,
21280356,completed-contract method,全部完工法{會計},,,,
21280357,completion,完工,,,,
21280358,complex solid,複雜實體,,,,
21280359,complimentary bidding,陪標,,,,
21280360,component percentages,分項[計價]百分比,,,,
21280361,composite region,複合面域{CAD},,,,
21280362,composite tolerance,複合公差,,,,
21280363,composition relation,組成關聯,,,,
21280364,compound documents,複合文件,,,,
21280365,computer aided design (CAD),電腦輔助設計,,,,
21280366,computer aided design and drafting (CADD),電腦輔助設計與製圖,,,,
21280367,computer aided design and draughting (CADD),電腦輔助設計與製圖,,,,
21280368,computer-aided facility management (CAFM),電腦輔助設施管理,,,,
21280369,concept design,概念設計,,,,
21280370,concepts relation,概念關聯,,,,
21280371,conceptual design outline,概念設計摘要,,,,
21280372,conceptual estimate,概算,,,,
21280373,concession,認可；特許,,,,
21280374,conciliator,調解人,,,,
21280375,concurrent engineering,同步工程,,,,
21280376,conditional tender,有條件投標,,,,
21280377,configuration control board,組態設定權責機構,,,,
21280378,configuration item,型態項目；組態項目,,,,
21280379,confirguration status accounting,型態狀況明細；組態狀況明細,,,,
21280380,consensus building,共識建立,,,,
21280381,consortium,聯盟,,,,
21280382,constrained scheduling,限制性排程,,,,
21280383,constraint-based scheduling,限制性排程,,,,
21280384,constructed facility,構築的設施,,,,
21280385,construction activity,施工作業,,,,
21280386,construction after practical completion,實質完工後施工,,,,
21280387,construction agent,施工代理人,,,,
21280388,construction aid,施工輔助[資源],,,,
21280389,construction complex,建造單元組合,,,,
21280390,construction design and management (CDM) coordinator,施工設計與管理協調者,,,,
21280391,construction element,建造[單元]元件；建造[單元]構件,,,,
21280392,construction entity,建造單元,,,,
21280393,construction indexing system for construction products,營建編碼系統,,,,
21280394,Construction Industry Institute (CII),美國營建產業學會,,,,
21280395,construction information,施工資訊,,,,
21280396,construction lifecycle,營建生命週期,,,,
21280397,construction management at risk contract,風險承擔式營建管理契約,,,,
21280398,construction mortgage,營建抵押[貸款],,,,
21280399,construction object,施工標的；施工物件{BIM},,,,
21280400,construction operation building information exchange,施工資訊交換,,,,
21280401,Construction Operations Building information exchange (COBie),COBie資訊交換標準,,,,
21280402,construction organization,施工組織,,,,
21280403,construction planner,施工規劃者,,,,
21280404,construction process,施工流程,,,,
21280405,construction process lifecycle,施工流程生命週期,,,,
21280406,construction product,營建產品,,,,
21280407,construction project,營建專案,,,,
21280408,construction project lifecycle,營建專案生命週期,,,,
21280409,construction property,營建財產；營建資產,,,,
21280410,construction regulations,營建法規,,,,
21280411,construction resource,營建資源,,,,
21280414,construction system,營建系統；施工系統,,,,
21280415,construction time,施工時間,,,,
21280416,constructive solid geometry (CSG),建構實體幾何{BIM},,,,
21280417,consultant team ,[工程]顧問團隊,,,,
21280418,continuous dimension,連續式標註{CAD},,,,
21280419,contract administrator,契約管理人,,,,
21280420,Contract Disputes Act,[美國]契約爭議法,,,,
21280421,contract system,契約[管理]系統,,,,
21280422,contractor organization,承[包]商組織,,,,
21280423,contractor selection,選商,,,,
21280424,contractor's license examination,[美國]承包商執照考試,,,,
21280425,contractor's proposal,投標企劃書,,,,
21280426,conventional Cartesian axis,慣用卡氏座標；慣用笛卡爾座標,,,,
21280427,coordinate filter,坐標篩選器；坐標過濾器,,,,
21280428,coordinate system (CS),坐標系統,,,,
21280429,coordinated design,協同設計,,,,
21280430,coplane,共面,,,,
21280431,corner joint,角隅接頭；角隅接合,,「鋼結構及AISC名詞,,
21280432,cost advisor,成本顧問,,,,
21280433,cost planning,成本規劃,,,,
21280434,cost plus contract,成本加成契約,,,,
21280435,cost plus fee contract,成本加公費契約,,,,
21280436,cost plus fixed fee and incentive contract,成本加固定公費及誘因契約,,,,
21280437,cost plus fixed fee contract,成本加固定公費契約,,,,
21280438,cost plus fixed percentage and incentive contract,成本加固定百分比及誘因契約,,,,
21280439,cost plus fixed percentage contract,成本加固定百分比契約,,,,
21280440,cost plus percentage contract,成本加百分比契約,,,,
21280441,cost report,成本報告,,,,
21280442,cost schedule,成本[進度]表,,,,
21280443,cost to cost method,成本進度法{會計},,,,
21280445,cosurety,共同保證人；共同擔保人,,,,
21280446,courtesy bidding,陪標,,,,
21280447,cover bidding,陪標,,,,
21280448,crashing,壓縮工期{排程},,,,
21280449,crosshair,十字游標,,,,
21280450,crossing polygon,多邊形框選{CAD},,,,
21280451,crossing window,窗式框選{CAD},,,,
21280452,cubic measure,立方量測；立方積；立方單位,,,,
21280453,cubic measurement,立方量測,,,,
21280454,current ratio,流動比率,,,,
21280455,cursor menu,游標功能表,,,,
21280456,custom installation,自訂安裝,,,,
21280457,customized menu,自訂功能表,,,,
21280458,cyber hygiene,網路衛生,,,,
21280459,cyber-physical system (CPS),虛實整合系統；網路實體系統,,,,
21280460,cylindrical coordinate,圓柱坐標,,,,
21280461,dark color,暗色,,,,
21280462,data environment analysis,資料環境分析,,,,
21280463,data extraction,資料萃取,,,,
